iter	Logloss
2924	0.4856261205
2925	0.4856255595
2926	0.4856071247
2927	0.4855806748
2928	0.4854870982
2929	0.4854870982
2930	0.4854837719
2931	0.485483291
2932	0.485483291
2933	0.4854802854
2934	0.4854802854
2935	0.4854798846
2936	0.4854707073
2937	0.4854706271
2938	0.4854701863
2939	0.4854678619
2940	0.4854677818
2941	0.4854678619
2942	0.4854659784
2943	0.4854189296
2944	0.4854187693
2945	0.4854185689
2946	0.4854161644
2947	0.4854161243
2948	0.485415964
2949	0.4853729629
2950	0.4853722415
2951	0.4853722816
2952	0.4853723217
2953	0.4853034718
2954	0.4853033916
2955	0.4853033115
2956	0.4853033115
2957	0.4853031512
2958	0.485300426
2959	0.4852997848
2960	0.4852997848
2961	0.4852916895
2962	0.4852612721
2963	0.4852602703
2964	0.4852600298
2965	0.4852585871
2966	0.4852585871
2967	0.4852584669
2968	0.4852552608
2969	0.485254299
2970	0.4852542188
2971	0.4852542589
2972	0.4852538181
2973	0.4852414748
2974	0.4852414347
2975	0.4851583179
2976	0.4850717546
2977	0.4850546022
2978	0.4850543618
2979	0.4850544419
2980	0.4850543618
2981	0.4848613576
2982	0.4848593939
2983	0.4848593939
2984	0.4848313811
2985	0.4847166446
2986	0.4845538975
2987	0.4845522144
2988	0.4845520541
2989	0.4844568344
2990	0.4844559527
2991	0.484445493
2992	0.4844074612
2993	0.484404696
2994	0.4839637842
2995	0.4838844745
2996	0.4838458016
2997	0.4838458016
2998	0.4837097448
2999	0.4837077411
3000	0.4837077811
3001	0.483700808
3002	0.4837006076
3003	0.4836629766
3004	0.4836070711
3005	0.4836070711
3006	0.483603825
3007	0.4835865925
3008	0.48358527
3009	0.483584228
3010	0.4835575377
3011	0.4835176224
3012	0.4835092866
3013	0.4835076836
3014	0.483507363
3015	0.4835065214
3016	0.483371667
3017	0.4833640526
3018	0.4833639725
3019	0.4833540337
3020	0.4833443354
3021	0.4833440148
3022	0.4833118742
3023	0.4832928783
3024	0.4832926379
3025	0.4832780103
3026	0.4832737623
3027	0.4832724398
3028	0.4832696345
3029	0.4832626613
3030	0.4832625812
3031	0.4832600965
3032	0.4832600965
3033	0.4832597358
3034	0.4832569305
3035	0.4832568904
3036	0.4832554477
3037	0.4832554076
3038	0.4832527627
3039	0.4832491158
3040	0.4832374938
3041	0.4831906855
3042	0.483066892
3043	0.483065329
3044	0.4830611211
3045	0.4830611211
3046	0.483061081
3047	0.4830602795
3048	0.4830595581
3049	0.482987382
3050	0.4829801683
3051	0.4829740368
3052	0.4829617736
3053	0.4829604511
3054	0.4829487891
3055	0.4828815423
3056	0.4828802598
3057	0.4828802598
3058	0.482841667
3059	0.4828409056
3060	0.4828409857
3061	0.4828407854
3062	0.4828397434
3063	0.482835295
3064	0.4826962326
3065	0.4826911831
3066	0.4826904217
3067	0.4826462984
3068	0.4826239763
3069	0.482623295
3070	0.482615881
3071	0.482614278
3072	0.482566588
3073	0.4825512391
3074	0.4824803854
3075	0.4824803453
3076	0.4824792232
3077	0.482479103
3078	0.4822468648
3079	0.4821560935
3080	0.4821471968
3081	0.4821469563
3082	0.4821468762
3083	0.4821253956
3084	0.4821253956
3085	0.4821253155
3086	0.4820541813
3087	0.4820541813
3088	0.4820400346
3089	0.4819345556
3090	0.4819317503
3091	0.481931069
3092	0.4819306682
3093	0.4819296263
3094	0.4819180845
3095	0.4819178841
3096	0.4819166818
3097	0.4819166418
3098	0.4819166418
3099	0.4818973253
3100	0.4818958425
3101	0.4818946403
3102	0.4818946002
3103	0.4818464694
3104	0.4818440648
3105	0.4818440248
3106	0.481842542
3107	0.4818325631
3108	0.4818324028
3109	0.4818305994
3110	0.4818305994
3111	0.4818235461
3112	0.481823466
3113	0.481810241
3114	0.4818095998
3115	0.481784793
3116	0.4817776996
3117	0.4817635129
3118	0.4817623507
3119	0.4817622304
3120	0.4817620301
3121	0.48176199
3122	0.4816989911
3123	0.4816989911
3124	0.4816983499
3125	0.4816979892
3126	0.4816969873
3127	0.4815808482
3128	0.4815807681
3129	0.4815807681
3130	0.4815807681
3131	0.4815803673
3132	0.4815702282
3133	0.4815695469
3134	0.481568024
3135	0.4815667416
3136	0.4815661004
3137	0.4815656996
3138	0.4815126796
3139	0.4814252346
3140	0.481424353
3141	0.4814240724
3142	0.4814101261
3143	0.481405317
3144	0.4813604324
3145	0.4813226411
3146	0.4813225609
3147	0.4813225609
3148	0.4813175515
3149	0.4813165095
3150	0.4811972845
3151	0.4811972845
3152	0.4811968036
3153	0.4811952407
3154	0.4811932369
3155	0.4811922751
3156	0.4811887484
3157	0.4811822562
3158	0.4811822562
3159	0.4811822562
3160	0.4811822161
3161	0.4811814547
3162	0.4811773269
3163	0.4811622985
3164	0.481153522
3165	0.481153522
3166	0.4811518388
3167	0.4811513178
3168	0.4811255091
3169	0.4811141677
3170	0.4811141276
3171	0.4811141677
3172	0.4811141677
3173	0.4811141276
3174	0.4811013035
3175	0.4810993798
3176	0.4810994199
3177	0.4810746932
3178	0.4810637125
3179	0.4810610275
3180	0.4810519704
3181	0.4810516498
3182	0.4810509284
3183	0.4809430849
3184	0.480874756
3185	0.4808672619
3186	0.4807378978
3187	0.4807378978
3188	0.4807372967
3189	0.4807102857
3190	0.4807103258
3191	0.4807090834
3192	0.4807080816
3193	0.4807070396
3194	0.4807069194
3195	0.4806967001
3196	0.4806967001
3197	0.4806073315
3198	0.4806071311
3199	0.4805576778
3200	0.480549823
3201	0.4805493421
3202	0.4804447848
3203	0.4804116823
3204	0.4803879175
3205	0.4803878373
3206	0.4803877973
3207	0.4803873164
3208	0.4800989723
3209	0.480098812
3210	0.4800926003
3211	0.4798545512
3212	0.4798495417
3213	0.4798483795
3214	0.4796274026
3215	0.4795191183
3216	0.4794373641
3217	0.479384865
3218	0.479384865
3219	0.4793836627
3220	0.4793837028
3221	0.4793425051
3222	0.479342465
3223	0.4793287992
3224	0.4793284786
3225	0.4793284786
3226	0.479275659
3227	0.4792233603
3228	0.4791578367
3229	0.4791577966
3230	0.4791568348
3231	0.4791567947
3232	0.4791214079
3233	0.4791038949
3234	0.4791030533
3235	0.4791029331
3236	0.4791022518
3237	0.479097563
3238	0.479097603
3239	0.4790445429
3240	0.4790234631
3241	0.4789910821
3242	0.478991042
3243	0.4789365792
3244	0.4788407985
3245	0.4788408386
3246	0.4787592046
3247	0.4787590443
3248	0.4787589641
3249	0.478758924
3250	0.4787549165
3251	0.4787548764
3252	0.4787118352
3253	0.4786563305
3254	0.4786562904
3255	0.4786399796
3256	0.4786382964
3257	0.4786123675
3258	0.4785725324
3259	0.4785706889
3260	0.4785705687
3261	0.4785705286
3262	0.4785705687
3263	0.4785705286
3264	0.4785705286
3265	0.4785668817
3266	0.4785664409
3267	0.4785240409
3268	0.478524081
3269	0.4785240008
3270	0.4784987932
3271	0.478431867
3272	0.4784310655
3273	0.478430825
3274	0.4783211381
3275	0.4783086345
3276	0.4783085944
3277	0.4782803411
3278	0.4782562156
3279	0.4782512863
3280	0.478244794
3281	0.4782443131
3282	0.478243191
3283	0.4782423093
3284	0.4782413074
3285	0.4780231759
3286	0.4780178859
3287	0.4780178458
3288	0.4780069052
3289	0.4780065044
3290	0.4780049014
3291	0.4780033785
3292	0.4780033785
3293	0.4780013748
3294	0.4779954436
3295	0.4779826995
3296	0.4779759668
3297	0.4779747645
3298	0.477974484
3299	0.477965988
3300	0.4779659479
3301	0.4779659078
3302	0.4775707222
3303	0.4775595812
3304	0.4775590202
3305	0.4775172614
3306	0.4774161105
3307	0.4774037272
3308	0.4774010421
3309	0.4773701839
3310	0.4773699835
3311	0.4772362111
3312	0.4772362512
3313	0.4772291578
3314	0.4772227056
3315	0.4772146905
3316	0.4772146905
3317	0.4771997824
3318	0.4771967767
3319	0.4771849544
3320	0.4771766187
3321	0.4771549778
3322	0.4771547374
3323	0.4771416727
3324	0.4770985113
3325	0.4770778724
3326	0.4770778724
3327	0.477070258
3328	0.4770557506
3329	0.4770557506
3330	0.4770557506
3331	0.4770554701
3332	0.4769992841
3333	0.4769920304
3334	0.4769412145
3335	0.4769335601
3336	0.4769237015
3337	0.4769237416
3338	0.4769230202
3339	0.4767660841
3340	0.4767660841
3341	0.4767660841
3342	0.4767656433
3343	0.4767644811
3344	0.4767619563
3345	0.4767553438
3346	0.4767553438
3347	0.4767501741
3348	0.4767499336
3349	0.4766699427
3350	0.476669582
3351	0.476669582
3352	0.4766664161
3353	0.4766661355
3354	0.4766651336
3355	0.4766620478
3356	0.4766619677
3357	0.4766605249
3358	0.4766083064
3359	0.476607024
3360	0.4766069038
3361	0.4766069038
3362	0.4766068637
3363	0.4764314528
3364	0.4764142603
3365	0.4764012357
3366	0.4763876902
3367	0.4763868085
3368	0.4763868085
3369	0.476381759
3370	0.476381759
3371	0.4763752667
3372	0.4763751866
3373	0.4763385575
3374	0.4763298611
3375	0.4763026097
3376	0.4763024093
3377	0.476302249
3378	0.4763020887
3379	0.4762338399
3380	0.4760176721
3381	0.4760129832
3382	0.4759406467
3383	0.4759324312
3384	0.4759324312
3385	0.4759144373
3386	0.4759144373
3387	0.4759029757
3388	0.4758870656
3389	0.4757832698
3390	0.475775936
3391	0.4757533734
3392	0.4757442362
3393	0.475738866
3394	0.475738305
3395	0.475639719
3396	0.4756396388
3397	0.4756389976
3398	0.4756389976
3399	0.4756308623
3400	0.4756274558
3401	0.4755869795
3402	0.4755866589
3403	0.4755856169
3404	0.475519412
3405	0.475519412
3406	0.475519412
3407	0.4755193719
3408	0.4754899965
3409	0.4754884335
3410	0.4754622642
3411	0.4753717734
3412	0.4753716532
3413	0.4753362264
3414	0.4753361863
3415	0.4753306959
3416	0.4753279708
3417	0.4752945878
3418	0.4752922634
3419	0.4752921833
3420	0.4752583995
3421	0.4752583595
3422	0.4752573175
3423	0.4752470581
3424	0.4752152381
3425	0.4752128336
3426	0.4751994082
3427	0.4751550846
3428	0.4750524109
3429	0.4750523708
3430	0.4750513288
3431	0.4750509682
3432	0.4750506075
3433	0.4750385848
3434	0.4749447277
3435	0.4749392774
3436	0.4749269742
3437	0.4746404737
3438	0.4746309758
3439	0.4746240026
3440	0.474623682
3441	0.4746196344
3442	0.4746190733
3443	0.474618392
3444	0.4745780759
3445	0.4745763527
3446	0.4745757916
3447	0.47457495
3448	0.474477927
3449	0.4743355383
3450	0.4743355383
3451	0.4743354983
3452	0.4741702264
3453	0.4741701864
3454	0.4741430151
3455	0.474142975
3456	0.4740900752
3457	0.473860482
3458	0.4738319081
3459	0.4738319081
3460	0.4738296238
3461	0.4738289826
3462	0.4738285819
3463	0.4737377305
3464	0.4737364881
3465	0.4737122023
3466	0.473696693
3467	0.4736167021
3468	0.4736167021
3469	0.473616662
3470	0.473616622
3471	0.4736084065
3472	0.4735991089
3473	0.473556228
3474	0.4734907845
3475	0.4734907845
3476	0.4734898227
3477	0.4734567203
3478	0.4734565199
3479	0.4734564798
3480	0.4734230968
3481	0.4734111543
3482	0.4734053834
3483	0.473297059
3484	0.4732960972
3485	0.4732920095
3486	0.4732907672
3487	0.4732898053
3488	0.4732897653
3489	0.4732897653
3490	0.4732530159
3491	0.4731729048
3492	0.4731728246
3493	0.4731726643
3494	0.4731108677
3495	0.4731101464
3496	0.4730939558
3497	0.4730937955
3498	0.4730731165
3499	0.4728799521
3500	0.4728528609
3501	0.4728506167
3502	0.4728505366
3503	0.4728504564
3504	0.4728469298
3505	0.4728341456
3506	0.4728341056
3507	0.4728340655
3508	0.4728341056
3509	0.4728313403
3510	0.4728037683
3511	0.4727296284
3512	0.4725998235
3513	0.4725998235
3514	0.4725996632
3515	0.4725995831
3516	0.472594774
3517	0.4725934916
3518	0.4725882818
3519	0.4723741177
3520	0.4723738772
3521	0.4723614538
3522	0.4723582478
3523	0.4723559234
3524	0.4722821842
3525	0.4722821842
3526	0.4722514062
3527	0.4722344141
3528	0.4722314886
3529	0.4722288837
3530	0.4722267597
3531	0.4722261986
3532	0.4722256776
3533	0.472171255
3534	0.472142681
3535	0.4721424406
3536	0.4721423204
3537	0.4721334636
3538	0.4721278931
3539	0.4721266909
3540	0.4721262901
3541	0.4721207597
3542	0.4720814455
3543	0.4720759952
3544	0.4720591635
3545	0.4720589631
3546	0.4719558886
3547	0.4719558886
3548	0.4719346886
3549	0.4719305608
3550	0.4719273548
3551	0.4718938516
3552	0.4718877601
3553	0.4717771113
3554	0.4717757487
3555	0.4717756686
3556	0.4717338697
3557	0.4717195227
3558	0.4717193624
3559	0.4715573767
3560	0.4715545714
3561	0.4715486002
3562	0.4715302455
3563	0.4715253162
3564	0.4714862024
3565	0.4714861624
3566	0.4714724565
3567	0.4714723363
3568	0.4714677276
3569	0.4714675272
3570	0.4714672066
3571	0.4714669261
3572	0.4714529798
3573	0.4714528195
3574	0.4714527393
3575	0.471448331
3576	0.471436148
3577	0.4714341442
3578	0.4714336232
3579	0.4713124747
3580	0.4712888301
3581	0.4709719121
3582	0.470857376
3583	0.4708564944
3584	0.4708564543
3585	0.4708383
3586	0.4708368172
3587	0.4708148558
3588	0.4708147356
3589	0.4708134131
3590	0.4708126116
3591	0.470812331
3592	0.4707885662
3593	0.4707675666
3594	0.4707672861
3595	0.4707542214
3596	0.4707258479
3597	0.4705898713
3598	0.4705828982
3599	0.4705828982
3600	0.470582818
3601	0.4705826577
3602	0.4705818161
3603	0.4705574101
3604	0.4705524006
3605	0.4704729307
3606	0.4703556694
3607	0.4703500188
3608	0.4703499787
3609	0.4703498585
3610	0.4703496581
3611	0.4703481753
3612	0.4703451696
3613	0.4703438071
3614	0.4703435265
3615	0.470341643
3616	0.4703416029
3617	0.4703402804
3618	0.470331584
3619	0.4703313035
3620	0.4703313035
3621	0.4703313436
3622	0.4703313035
3623	0.4703311031
3624	0.470330542
3625	0.4703292195
3626	0.4703290592
3627	0.4703290592
3628	0.4701130517
3629	0.4701130517
3630	0.4701097254
3631	0.4699230131
3632	0.4697698041
3633	0.4697696438
3634	0.4697690827
3635	0.4697374631
3636	0.4697254003
3637	0.4697251999
3638	0.46971462
3639	0.4696603576
3640	0.4696317035
3641	0.4696186389
3642	0.4696185187
3643	0.4696127077
3644	0.4696127478
3645	0.4695506306
3646	0.4695503901
3647	0.4695204136
3648	0.4694831432
3649	0.4694654298
3650	0.4694365754
3651	0.4694365353
3652	0.4694364952
3653	0.4694303236
3654	0.4694302835
3655	0.4693286117
3656	0.4693125013
3657	0.469284248
3658	0.4692184037
3659	0.4692178427
3660	0.4692176022
3661	0.4692085051
3662	0.4691599334
3663	0.4691493935
3664	0.46911044
3665	0.4691103599
3666	0.4690936083
3667	0.4690354987
3668	0.4690353384
3669	0.4690317315
3670	0.4689965852
3671	0.4689955032
3672	0.4689930586
3673	0.4689929384
3674	0.4689929384
3675	0.4689781505
3676	0.468957752
3677	0.4689563894
3678	0.4689563493
3679	0.4688291894
3680	0.4688081898
3681	0.4687975297
3682	0.4687975297
3683	0.468796087
3684	0.468793442
3685	0.4687340499
3686	0.4686887645
3687	0.4686853981
3688	0.4686788658
3689	0.4685939856
3690	0.4685446125
3691	0.4685441717
3692	0.4685211282
3693	0.4684947584
3694	0.4682942601
3695	0.4682361906
3696	0.4682361505
3697	0.4682331048
3698	0.4682326639
3699	0.4681035002
3700	0.4681026186
3701	0.4680150934
3702	0.4680082004
3703	0.4680013876
3704	0.4679126602
3705	0.467888735
3706	0.4678884144
3707	0.4678505831
3708	0.4678252553
3709	0.4678251751
3710	0.4677681475
3711	0.4677650216
3712	0.4677650216
3713	0.4677505143
3714	0.4677421785
3715	0.4677420984
3716	0.4677379305
3717	0.4677359267
3718	0.4677350851
3719	0.4677326405
3720	0.4677055494
3721	0.4677055093
3722	0.4677054693
3723	0.4677037861
3724	0.4676993778
3725	0.4676993778
3726	0.4676865936
3727	0.4676865536
3728	0.4676858723
3729	0.4676013929
3730	0.4676013929
3731	0.4675351479
3732	0.4675292167
3733	0.4675275736
3734	0.4674995207
3735	0.46749916
3736	0.4674989997
3737	0.4674980379
3738	0.4674841717
3739	0.4674798035
3740	0.4674066655
3741	0.4674057037
3742	0.4674055434
3743	0.4674052228
3744	0.4673706776
3745	0.4673561702
3746	0.4673033506
3747	0.4670529582
3748	0.4669899994
3749	0.4669899593
3750	0.4668656047
3751	0.4668656047
3752	0.4668603948
3753	0.4668601945
3754	0.4668591124
3755	0.4668539827
3756	0.4668539026
3757	0.46680481
3758	0.4667646141
3759	0.4667644138
3760	0.4667133975
3761	0.4663959586
3762	0.4663711919
3763	0.4662536902
3764	0.4661229234
3765	0.4661226429
3766	0.4661097786
3767	0.466109458
3768	0.4661088168
3769	0.4661086966
3770	0.466107855
3771	0.4661078149
3772	0.4660344766
3773	0.4660287057
3774	0.466028345
3775	0.4659180168
3776	0.4659071964
3777	0.4658968168
3778	0.4658543768
3779	0.4658050036
3780	0.4657966278
3781	0.4657965477
3782	0.4657963874
3783	0.4657963473
3784	0.4657130301
3785	0.4657122687
3786	0.4657122687
3787	0.4657122687
3788	0.4656575654
3789	0.4656575654
3790	0.4656118392
3791	0.4656118392
3792	0.4656117991
3793	0.4656110777
3794	0.4656066293
3795	0.4656063889
3796	0.4656019806
3797	0.4656008585
3798	0.4655429492
3799	0.4653974346
3800	0.4653974346
3801	0.4653974346
3802	0.4653906619
3803	0.4653886581
3804	0.4653886982
3805	0.4653869348
3806	0.465358401
3807	0.4653583609
3808	0.4653584411
3809	0.4653420902
3810	0.46529428
3811	0.4652941999
3812	0.4652933984
3813	0.4652925568
3814	0.4652840207
3815	0.4652839405
3816	0.4652475118
3817	0.4652461091
3818	0.4652461091
3819	0.4652459488
3820	0.4652452275
3821	0.4652452275
3822	0.46522535
3823	0.4652251496
3824	0.4652167738
3825	0.4652065144
3826	0.4652064744
3827	0.4651248403
3828	0.4651243194
3829	0.4651243194
3830	0.4651139398
3831	0.4650947836
3832	0.4650947436
3833	0.4650030105
3834	0.4649998846
3835	0.4649992834
3836	0.4649925908
3837	0.4649923504
3838	0.4649923504
3839	0.4649914687
3840	0.4649914286
3841	0.4649907874
3842	0.4649907073
3843	0.464990587
3844	0.4649522748
3845	0.4649522748
3846	0.4649461031
3847	0.464946063
3848	0.464946023
3849	0.4649181704
3850	0.4649092335
3851	0.4648966498
3852	0.4648966097
3853	0.4648880736
3854	0.464782274
3855	0.4646883769
3856	0.4646595224
3857	0.4646353568
3858	0.4646316699
3859	0.4646069833
3860	0.4646030158
3861	0.4646018937
3862	0.4646011723
3863	0.4645910733
3864	0.4645109621
3865	0.464510922
3866	0.4644978173
3867	0.4644696442
3868	0.4644612684
3869	0.464461068
3870	0.4644284064
3871	0.4642943134
3872	0.4642942733
3873	0.4642941931
3874	0.4642829319
3875	0.4642813289
3876	0.4642775618
3877	0.4642010173
3878	0.4641984124
3879	0.4641983724
3880	0.4641943247
3881	0.4641942846
3882	0.4641736457
3883	0.4641423466
3884	0.4640637984
3885	0.4640535391
3886	0.4640474877
3887	0.463962327
3888	0.4639253372
3889	0.4639202476
3890	0.4638251081
3891	0.4638251482
3892	0.4638247474
3893	0.4638247474
3894	0.4637709259
3895	0.4637600253
3896	0.4636847633
3897	0.4636847232
3898	0.463654386
3899	0.4634919996
3900	0.4634892745
3901	0.4634888337
3902	0.4634468344
3903	0.4633254855
3904	0.4632828049
3905	0.4632826446
3906	0.4632575573
3907	0.4632411664
3908	0.4632411263
3909	0.4632411263
3910	0.4632296246
3911	0.4632295845
3912	0.4632272601
3913	0.46322718
3914	0.4632188042
3915	0.4632149569
3916	0.4632149168
3917	0.4632149168
3918	0.4632046575
3919	0.4631695112
3920	0.4631618567
3921	0.4631396949
3922	0.4630886386
3923	0.4630885985
3924	0.4630885584
3925	0.4630874764
3926	0.4630873963
3927	0.4630017146
3928	0.4629898522
3929	0.462848746
3930	0.462793081
3931	0.4627381373
3932	0.4625491407
3933	0.4625491006
3934	0.4623794205
3935	0.4623793804
3936	0.4623790999
3937	0.4623553351
3938	0.4623181048
3939	0.4623180247
3940	0.4623180247
3941	0.462229137
3942	0.462228656
3943	0.462219639
3944	0.4622147097
3945	0.4622147097
3946	0.4622144693
3947	0.4622144693
3948	0.4622078568
3949	0.4622078969
3950	0.4622078167
3951	0.4622077767
3952	0.4622067347
3953	0.462200523
3954	0.462184613
3955	0.4621759165
3956	0.462175115
3957	0.462163974
3958	0.4621619302
3959	0.4621113147
3960	0.4620426251
3961	0.4620425048
3962	0.4620424648
3963	0.4620424247
3964	0.4619757789
3965	0.4619416746
3966	0.4619402719
3967	0.461877233
3968	0.4618772731
3969	0.461832148
3970	0.4618248943
3971	0.4618226901
3972	0.4617386916
3973	0.4617386115
3974	0.4617384512
3975	0.4617384512
3976	0.4617384111
3977	0.461738371
3978	0.4617374894
3979	0.4617350848
3980	0.4617345238
3981	0.4617341631
3982	0.4617333215
3983	0.4617318788
3984	0.4617318387
3985	0.4617210984
3986	0.4617210984
3987	0.4616853109
3988	0.4616088867
3989	0.4616084058
3990	0.4615995491
3991	0.4615978659
3992	0.4615971446
3993	0.4615821563
3994	0.4615626795
3995	0.4615538228
3996	0.4615538228
3997	0.4615450463
3998	0.4614895415
3999	0.4614510289
4000	0.4614480633
4001	0.4614454985
4002	0.4614435347
4003	0.4614427332
4004	0.4614382047
4005	0.4614381646
4006	0.4614381646
4007	0.4614379642
4008	0.4614377238
4009	0.4614322735
4010	0.4614200905
4011	0.4614196497
4012	0.4614196096
4013	0.4614195295
4014	0.4613981692
4015	0.4613072376
4016	0.4612029609
4017	0.4612025601
4018	0.4612025601
4019	0.4612017586
4020	0.4611476966
4021	0.4611476966
4022	0.4611371166
4023	0.4611216875
4024	0.4611215673
4025	0.4610675854
4026	0.4610647
4027	0.461058889
4028	0.4610372482
4029	0.4610372081
4030	0.4610247847
4031	0.4610225805
4032	0.4610225004
4033	0.4609531295
4034	0.4608926153
4035	0.4608742607
4036	0.4608511371
4037	0.4608511771
4038	0.4608511371
4039	0.4608103802
4040	0.4608101798
4041	0.4607906229
4042	0.4607905828
4043	0.4607905828
4044	0.4607872165
4045	0.4607755144
4046	0.4607378032
4047	0.4606606577
4048	0.4606605775
4049	0.4605577836
4050	0.4605560203
4051	0.460553255
4052	0.4605417133
4053	0.4605407114
4054	0.4605202327
4055	0.4605199923
4056	0.4605097329
4057	0.4604807983
4058	0.4604782335
4059	0.4604739855
4060	0.4604733443
4061	0.4604640467
4062	0.4604618826
4063	0.4604593579
4064	0.4604434879
4065	0.4602383409
4066	0.4602338524
4067	0.4601163106
4068	0.4601163106
4069	0.4601162305
4070	0.4601061715
4071	0.4601060914
4072	0.4601060914
4073	0.4600638116
4074	0.4600556362
4075	0.4600493844
4076	0.4600493443
4077	0.460048663
4078	0.4600484626
4079	0.4600484626
4080	0.4600484626
4081	0.4600484626
4082	0.4600479016
4083	0.4600479016
4084	0.4599580921
4085	0.4599477125
4086	0.4599465103
4087	0.4599465103
4088	0.4599464702
4089	0.4599448672
4090	0.4599321632
4091	0.4599321632
4092	0.4598713284
4093	0.4598713284
4094	0.4598650766
4095	0.4598650766
4096	0.4598619107
4097	0.4598468823
4098	0.4598468823
4099	0.4598375848
4100	0.4598375447
4101	0.4598375046
4102	0.4598362222
4103	0.4598041617
4104	0.4597507008
4105	0.4597468937
4106	0.4597430063
4107	0.4597384778
4108	0.4597384377
4109	0.4597371152
4110	0.4597371553
4111	0.4597346706
4112	0.4597107455
4113	0.4596413345
4114	0.4596265065
4115	0.4596264664
4116	0.4596127205
4117	0.4595755704
4118	0.4595698396
4119	0.4595697995
4120	0.4595689179
4121	0.4595689179
4122	0.4595195447
4123	0.4593676181
4124	0.4593662956
4125	0.4592051916
4126	0.4591937701
4127	0.4591929686
4128	0.4591929686
4129	0.4591920869
4130	0.4591920067
4131	0.4591920067
4132	0.4591383054
4133	0.4591381852
4134	0.4591050026
4135	0.4591050026
4136	0.4591047621
4137	0.4590168763
4138	0.4589932718
4139	0.4589852567
4140	0.4589851765
4141	0.4589851765
4142	0.4589158056
4143	0.4589156053
4144	0.458915485
4145	0.458915485
4146	0.4589154449
4147	0.4589062276
4148	0.4589062276
4149	0.4589062276
4150	0.4589056665
4151	0.4589056264
4152	0.4588755296
4153	0.4588754495
4154	0.4588754495
4155	0.4588753293
4156	0.4588751289
4157	0.4588427879
4158	0.4588427879
4159	0.4588419463
4160	0.4588401829
4161	0.4588401429
4162	0.4588400627
4163	0.458831206
4164	0.4588308053
4165	0.458830685
4166	0.458830685
4167	0.4588037943
4168	0.4588029527
4169	0.4588022714
4170	0.4588007485
4171	0.4588007485
4172	0.4586028552
4173	0.4585818556
4174	0.4585818155
4175	0.4585663062
4176	0.4585663062
4177	0.4584978571
4178	0.4584905232
4179	0.4584896015
4180	0.458485073
4181	0.458485073
4182	0.4584850329
4183	0.458451169
4184	0.4584435947
4185	0.4584435145
4186	0.4584428733
4187	0.4584392665
4188	0.4584389459
4189	0.4584340166
4190	0.4584335758
4191	0.4584104522
4192	0.458408248
4193	0.4584001527
4194	0.4584001127
4195	0.4583953036
4196	0.4583945422
4197	0.4583945021
4198	0.4583717391
4199	0.4583092612
4200	0.4582955153
4201	0.4582933112
4202	0.4582772408
4203	0.4582712696
4204	0.4582712295
4205	0.458270989
4206	0.4582710291
4207	0.4582710291
4208	0.4582710291
4209	0.4582691055
4210	0.4582037422
4211	0.4581969694
4212	0.4581964885
4213	0.4581964484
4214	0.4581963282
4215	0.4581951259
4216	0.4581868703
4217	0.4581868703
4218	0.4581802979
4219	0.4581738858
4220	0.4581720023
4221	0.4581691168
4222	0.4581655902
4223	0.4581634261
4224	0.4579959501
4225	0.4579904998
4226	0.457970422
4227	0.4579597218
4228	0.4579597218
4229	0.4579596817
4230	0.4579588802
4231	0.4579441324
4232	0.4579437717
4233	0.4579437717
4234	0.4579436114
4235	0.4579436114
4236	0.4579409664
4237	0.4579401248
4238	0.4579396038
4239	0.4579347146
4240	0.4579347146
4241	0.4579347146
4242	0.4579243751
4243	0.4579067017
4244	0.4579063411
4245	0.4578473097
4246	0.4578280734
4247	0.4578270715
4248	0.4578269513
4249	0.4577853528
4250	0.4577840303
4251	0.4577755743
4252	0.4577755743
4253	0.4577728492
4254	0.4577554965
4255	0.4577423516
4256	0.4577423516
4257	0.4577238367
4258	0.4577236363
4259	0.4577236363
4260	0.4577181059
4261	0.4576216439
4262	0.4576216038
4263	0.4576215638
4264	0.4576213634
4265	0.4576213233
4266	0.4576172757
4267	0.4576139494
4268	0.4575387675
4269	0.4575291093
4270	0.4574804976
4271	0.4574796159
4272	0.4574795358
4273	0.4574795358
4274	0.4574795358
4275	0.4574792953
4276	0.4573968598
4277	0.4573961384
4278	0.4573960182
4279	0.4573282904
4280	0.4573042451
4281	0.4572997967
4282	0.4572995963
4283	0.4571809324
4284	0.4571804916
4285	0.4571805317
4286	0.4571757627
4287	0.4571571676
4288	0.4571482708
4289	0.45714787
4290	0.4571477899
4291	0.4571295154
4292	0.4571079547
4293	0.4571077143
4294	0.4571077143
4295	0.457099619
4296	0.4570995388
4297	0.4570983766
4298	0.4570975751
4299	0.4570889589
4300	0.457084791
4301	0.4570469997
4302	0.4570469997
4303	0.4570467993
4304	0.4570465589
4305	0.4570437536
4306	0.457022233
4307	0.457022233
4308	0.4570162617
4309	0.4570161415
4310	0.4569812356
4311	0.4569809952
4312	0.4569777891
4313	0.456947532
4314	0.456947532
4315	0.4569454882
4316	0.4569452477
4317	0.4569448871
4318	0.4569449271
4319	0.4569434443
4320	0.4569403585
4321	0.4568383661
4322	0.4568383661
4323	0.4568331563
4324	0.4568331563
4325	0.4568321143
4326	0.4568196508
4327	0.4568194103
4328	0.4568163245
4329	0.4568161241
4330	0.4568118761
4331	0.4567855064
4332	0.4567809778
4333	0.4567776115
4334	0.4567759283
4335	0.4567758882
4336	0.456775247
4337	0.4567752069
